"","year","parent_entity","commodity","total_emissions_MtCO2e","total","avg_emissions"
"5704",2016,"ONGC India","Natural Gas",57.9944699162856,57.9944699162856,94.5462682062602
"5705",2017,"ONGC India","Oil & NGL",74.6544922737642,74.6544922737642,143.985327065859
"5706",2017,"ONGC India","Natural Gas",59.8993038150007,59.8993038150007,97.9604581280624
"5707",2018,"ONGC India","Oil & NGL",74.3475728654343,74.3475728654343,143.639589183262
"5708",2018,"ONGC India","Natural Gas",63.3485976315929,63.3485976315929,99.6436548614937
"5709",2019,"ONGC India","Oil & NGL",70.828230316585,70.828230316585,141.667678964042
"5710",2019,"ONGC India","Natural Gas",66.4375174673471,66.4375174673471,103.770470451496
"5711",2020,"ONGC India","Oil & NGL",68.2617994545504,68.2617994545504,131.198233019265
"5712",2020,"ONGC India","Natural Gas",64.0847901924477,64.0847901924477,99.189589719611
"5713",2021,"ONGC India","Oil & NGL",65.8649050275932,65.8649050275932,129.90652030611
"5714",2021,"ONGC India","Natural Gas",58.7306624771403,58.7306624771403,100.384108252701
"5715",2022,"ONGC India","Oil & NGL",63.4504723487314,63.4504723487314,135.984258404992
"5716",2022,"ONGC India","Natural Gas",55.8064850326263,55.8064850326263,99.5916902920498
"5717",1998,"Orlen","Oil & NGL",0.598166845312579,0.598166845312579,133.650236942346
"5718",1998,"Orlen","Natural Gas",11.582283028497,11.582283028497,68.4292740821688
"5719",1999,"Orlen","Oil & NGL",0.638044635000084,0.638044635000084,134.280950440264
"5720",1999,"Orlen","Natural Gas",11.1546594026111,11.1546594026111,70.9684483652155
"5721",2000,"Orlen","Oil & NGL",0.996944742187632,0.996944742187632,136.260239230766
"5722",2000,"Orlen","Natural Gas",10.7270357840144,10.7270357840144,70.0891752711108
"5723",2001,"Orlen","Oil & NGL",1.35584484937518,1.35584484937518,136.409693169438
"5724",2001,"Orlen","Natural Gas",10.2994121581285,10.2994121581285,72.371117304365
"5725",2002,"Orlen","Oil & NGL",1.35584484937518,1.35584484937518,131.137237351363
"5726",2002,"Orlen","Natural Gas",10.2994121581285,10.2994121581285,74.7555913166042
"5727",2003,"Orlen","Oil & NGL",21.5472990264861,21.5472990264861,139.042703072656
"5728",2003,"Orlen","Natural Gas",10.5715362797164,10.5715362797164,78.0683403966679
"5729",2004,"Orlen","Oil & NGL",41.7387532195481,41.7387532195481,143.309080600326
"5730",2004,"Orlen","Natural Gas",10.8436604085933,10.8436604085933,79.4582439003727
"5731",2005,"Orlen","Oil & NGL",61.9302073846957,61.9302073846957,147.199915915118
"5732",2005,"Orlen","Natural Gas",11.1157845301812,11.1157845301812,81.9668942744871
"5733",2006,"Orlen","Oil & NGL",54.3933051337572,54.3933051337572,143.732693739364
"5734",2006,"Orlen","Natural Gas",11.0720502959641,11.0720502959641,83.6324721585275
"5735",2007,"Orlen","Oil & NGL",53.2368492328195,53.2368492328195,143.95851594299
"5736",2007,"Orlen","Natural Gas",11.0720502959641,11.0720502959641,85.2842568682258
"5737",2008,"Orlen","Oil & NGL",52.5190490184444,52.5190490184444,143.916832239859
"5738",2008,"Orlen","Natural Gas",10.8132894101795,10.8132894101795,88.2594479477453
"5739",2009,"Orlen","Oil & NGL",51.8012488040693,51.8012488040693,138.959438534968
"5740",2009,"Orlen","Natural Gas",10.554528524395,10.554528524395,85.0276436282527
"5741",2010,"Orlen","Oil & NGL",1.47623150988489,1.47623150988489,140.949133746911
"5742",2010,"Orlen","Natural Gas",10.8627014224024,10.8627014224024,91.2535980594988
"5743",2011,"Orlen","Oil & NGL",1.37899470384457,1.37899470384457,137.871952696386
"5744",2011,"Orlen","Natural Gas",11.1458524073465,11.1458524073465,91.7081201515142
"5745",2012,"Orlen","Oil & NGL",1.4497123809648,1.4497123809648,136.108415850799
"5746",2012,"Orlen","Natural Gas",11.1123891091258,11.1123891091258,92.2351901499799
"5747",2013,"Orlen","Oil & NGL",3.23828029813073,3.23828029813073,136.32809993383
"5748",2013,"Orlen","Natural Gas",11.7945255728549,11.7945255728549,94.0102175890462
"5749",2014,"Orlen","Oil & NGL",3.97979487696603,3.97979487696603,139.318270000252
"5750",2014,"Orlen","Natural Gas",12.0543559628421,12.0543559628421,92.6440051941748
"5751",2015,"Orlen","Oil & NGL",4.7255968764818,4.7255968764818,145.265464900066
"5752",2015,"Orlen","Natural Gas",12.3851510414501,12.3851510414501,94.8811195148605
"5753",2016,"Orlen","Oil & NGL",4.66871120949257,4.66871120949257,147.185977612891
"5754",2016,"Orlen","Natural Gas",12.7855079993682,12.7855079993682,94.5462682062602
"5755",2017,"Orlen","Oil & NGL",4.56318875582214,4.56318875582214,143.985327065859
"5756",2017,"Orlen","Natural Gas",13.2264631216512,13.2264631216512,97.9604581280624
"5757",2018,"Orlen","Oil & NGL",5.12611240816469,5.12611240816469,143.639589183262
"5758",2018,"Orlen","Natural Gas",13.2997538262556,13.2997538262556,99.6436548614937
"5759",2019,"Orlen","Oil & NGL",4.80975751601685,4.80975751601685,141.667678964042
"5760",2019,"Orlen","Natural Gas",13.1150382047928,13.1150382047928,103.770470451496
"5761",2020,"Orlen","Oil & NGL",5.03949027218339,5.03949027218339,131.198233019265
"5762",2020,"Orlen","Natural Gas",13.2599643221459,13.2599643221459,99.189589719611
"5763",2021,"Orlen","Oil & NGL",5.19239926407275,5.19239926407275,129.90652030611
"5764",2021,"Orlen","Natural Gas",15.3955526783264,15.3955526783264,100.384108252701
"5765",2022,"Orlen","Oil & NGL",11.5832385636219,11.5832385636219,135.984258404992
"5766",2022,"Orlen","Natural Gas",40.4235586872082,40.4235586872082,99.5916902920498
"5767",1987,"Ovintiv","Oil & NGL",9.41115836625124,9.41115836625124,161.326990953318
"5768",1987,"Ovintiv","Natural Gas",15.3069819759872,15.3069819759872,83.7362953828904
"5769",1988,"Ovintiv","Oil & NGL",11.524681219689,11.524681219689,157.32136784811
"5770",1988,"Ovintiv","Natural Gas",18.3100660588952,18.3100660588952,81.317231953182
"5771",1989,"Ovintiv","Oil & NGL",12.4019925928141,12.4019925928141,162.623151231911
"5772",1989,"Ovintiv","Natural Gas",17.5155608039511,17.5155608039511,76.8938226729166
"5773",1990,"Ovintiv","Oil & NGL",15.552337978127,15.552337978127,168.523642168439
"5774",1990,"Ovintiv","Natural Gas",17.0053280714181,17.0053280714181,78.0546035133517
"5775",1991,"Ovintiv","Oil & NGL",16.0308714543771,16.0308714543771,154.001189552302
"5776",1991,"Ovintiv","Natural Gas",17.1000855788885,17.1000855788885,71.58939361989
"5777",1992,"Ovintiv","Oil & NGL",18.70268336344,18.70268336344,127.468616651884
"5778",1992,"Ovintiv","Natural Gas",20.8466516434873,20.8466516434873,71.606246942206
"5779",1993,"Ovintiv","Oil & NGL",22.570828963128,22.570828963128,130.485506308871
"5780",1993,"Ovintiv","Natural Gas",23.7695562969972,23.7695562969972,71.1068809370632
"5781",1994,"Ovintiv","Oil & NGL",25.8782928398097,25.8782928398097,132.140430736817
"5782",1994,"Ovintiv","Natural Gas",27.1711321440134,27.1711321440134,69.6060529009642
"5783",1995,"Ovintiv","Oil & NGL",29.0194663334945,29.0194663334945,132.669366935258
"5784",1995,"Ovintiv","Natural Gas",29.9374682390261,29.9374682390261,68.9600037665808
"5785",1996,"Ovintiv","Oil & NGL",31.8057274989604,31.8057274989604,133.625135766005
"5786",1996,"Ovintiv","Natural Gas",35.8418814198969,35.8418814198969,71.1507507316166
"5787",1997,"Ovintiv","Oil & NGL",30.2768130423415,30.2768130423415,135.746861873275
"5788",1997,"Ovintiv","Natural Gas",39.3243656002147,39.3243656002147,69.841361316105
"5789",1998,"Ovintiv","Oil & NGL",32.8365683623825,32.8365683623825,133.650236942346
"5790",1998,"Ovintiv","Natural Gas",42.8595495327641,42.8595495327641,68.4292740821688
"5791",1999,"Ovintiv","Oil & NGL",36.071055883936,36.071055883936,134.280950440264
"5792",1999,"Ovintiv","Natural Gas",50.2506351154551,50.2506351154551,70.9684483652155
"5793",2000,"Ovintiv","Oil & NGL",37.5505218813425,37.5505218813425,136.260239230766
"5794",2000,"Ovintiv","Natural Gas",61.2643730991297,61.2643730991297,70.0891752711108
"5795",2001,"Ovintiv","Oil & NGL",40.3156478182741,40.3156478182741,136.409693169438
"5796",2001,"Ovintiv","Natural Gas",70.135133606166,70.135133606166,72.371117304365
"5797",2002,"Ovintiv","Oil & NGL",40.9046427719585,40.9046427719585,131.137237351363
"5798",2002,"Ovintiv","Natural Gas",78.0437409604261,78.0437409604261,74.7555913166042
"5799",2003,"Ovintiv","Oil & NGL",35.3133778798734,35.3133778798734,139.042703072656
"5800",2003,"Ovintiv","Natural Gas",80.9229113797189,80.9229113797189,78.0683403966679
"5801",2004,"Ovintiv","Oil & NGL",36.1751369150204,36.1751369150204,143.309080600326
"5802",2004,"Ovintiv","Natural Gas",94.210829542683,94.210829542683,79.4582439003727
"5803",2005,"Ovintiv","Oil & NGL",36.7856658751361,36.7856658751361,147.199915915118
"5804",2005,"Ovintiv","Natural Gas",99.7796553663279,99.7796553663279,81.9668942744871
"5805",2006,"Ovintiv","Oil & NGL",27.5615343425193,27.5615343425193,143.732693739364
"5806",2006,"Ovintiv","Natural Gas",104.065610319604,104.065610319604,83.6324721585275
"5807",2007,"Ovintiv","Oil & NGL",23.0330125456062,23.0330125456062,143.95851594299
"5808",2007,"Ovintiv","Natural Gas",108.956555512884,108.956555512884,85.2842568682258
"5809",2008,"Ovintiv","Oil & NGL",23.6375598372687,23.6375598372687,143.916832239859
"5810",2008,"Ovintiv","Natural Gas",114.71489635147,114.71489635147,88.2594479477453
"5811",2009,"Ovintiv","Oil & NGL",9.60731920761356,9.60731920761356,138.959438534968
"5812",2009,"Ovintiv","Natural Gas",87.8329203860217,87.8329203860217,85.0276436282527
"5813",2010,"Ovintiv","Oil & NGL",9.72629459314624,9.72629459314624,140.949133746911
"5814",2010,"Ovintiv","Natural Gas",98.333510021549,98.333510021549,91.2535980594988
"5815",2011,"Ovintiv","Oil & NGL",11.3324702733952,11.3324702733952,137.871952696386
"5816",2011,"Ovintiv","Natural Gas",103.227370830443,103.227370830443,91.7081201515142
"5817",2012,"Ovintiv","Oil & NGL",10.6561429602952,10.6561429602952,136.108415850799
"5818",2012,"Ovintiv","Natural Gas",89.7692536059841,89.7692536059841,92.2351901499799
"5819",2013,"Ovintiv","Oil & NGL",15.8332770064755,15.8332770064755,136.32809993383
"5820",2013,"Ovintiv","Natural Gas",82.3446384437267,82.3446384437267,94.0102175890462
"5821",2014,"Ovintiv","Oil & NGL",23.5019753523312,23.5019753523312,139.318270000252
"5822",2014,"Ovintiv","Natural Gas",71.1373764736414,71.1373764736414,92.6440051941748
"5823",2015,"Ovintiv","Oil & NGL",33.4929567806388,33.4929567806388,145.265464900066
"5824",2015,"Ovintiv","Natural Gas",51.9763151072717,51.9763151072717,94.8811195148605
"5825",2016,"Ovintiv","Oil & NGL",32.5516415550652,32.5516415550652,147.185977612891
"5826",2016,"Ovintiv","Natural Gas",46.2631663107104,46.2631663107104,94.5462682062602
"5827",2017,"Ovintiv","Oil & NGL",32.9867082405559,32.9867082405559,143.985327065859
"5828",2017,"Ovintiv","Natural Gas",38.5269447296561,38.5269447296561,97.9604581280624
"5829",2018,"Ovintiv","Oil & NGL",24.4676160296142,24.4676160296142,143.639589183262
"5830",2018,"Ovintiv","Natural Gas",30.8085812942405,30.8085812942405,99.6436548614937
"5831",2019,"Ovintiv","Oil & NGL",43.9427321793011,43.9427321793011,141.667678964042
"5832",2019,"Ovintiv","Natural Gas",41.9560731442291,41.9560731442291,103.770470451496
"5833",2020,"Ovintiv","Oil & NGL",42.050531058629,42.050531058629,131.198233019265
"5834",2020,"Ovintiv","Natural Gas",40.6790335050896,40.6790335050896,99.189589719611
"5835",2021,"Ovintiv","Oil & NGL",39.9545544326537,39.9545544326537,129.90652030611
"5836",2021,"Ovintiv","Natural Gas",41.3973683021055,41.3973683021055,100.384108252701
"5837",2022,"Ovintiv","Oil & NGL",38.0041317390378,38.0041317390378,135.984258404992
"5838",2022,"Ovintiv","Natural Gas",39.747858768217,39.747858768217,99.5916902920498
"5839",1970,"Peabody Coal Group","Thermal Coal",135.46373554101,135.46373554101,40.4698381113788
"5840",1970,"Peabody Coal Group","Metallurgical Coal",12.9986137302469,12.9986137302469,59.3047339875149
"5841",1971,"Peabody Coal Group","Thermal Coal",111.765068770576,111.765068770576,36.460983796553
"5842",1971,"Peabody Coal Group","Metallurgical Coal",10.7245747468781,10.7245747468781,58.6329363854048
"5843",1972,"Peabody Coal Group","Thermal Coal",142.940694859014,142.940694859014,44.1972571127155
"5844",1972,"Peabody Coal Group","Metallurgical Coal",13.7160759005125,13.7160759005125,62.8403652468357
"5845",1973,"Peabody Coal Group","Thermal Coal",139.576562296722,139.576562296722,37.1879978362951
"5846",1973,"Peabody Coal Group","Metallurgical Coal",13.3932658195664,13.3932658195664,56.2842413575289
"5847",1974,"Peabody Coal Group","Thermal Coal",135.962864996124,135.962864996124,38.0825813498753
"5848",1974,"Peabody Coal Group","Metallurgical Coal",13.0465083998045,13.0465083998045,52.6286436312611
"5849",1975,"Peabody Coal Group","Thermal Coal",145.845628323462,145.845628323462,40.4604663221663
"5850",1975,"Peabody Coal Group","Metallurgical Coal",13.9948228877263,13.9948228877263,54.1828859369929
"5851",1976,"Peabody Coal Group","Thermal Coal",140.834368539946,140.834368539946,42.5266254832723
"5852",1976,"Peabody Coal Group","Metallurgical Coal",13.5139603894353,13.5139603894353,55.2381890825603
"5853",1977,"Peabody Coal Group","Thermal Coal",130.61219718657,130.61219718657,43.4029234692124
"5854",1977,"Peabody Coal Group","Metallurgical Coal",12.5330775271832,12.5330775271832,56.4411750157228
"5855",1978,"Peabody Coal Group","Thermal Coal",104.737325955725,104.737325955725,42.4964133194697
"5856",1978,"Peabody Coal Group","Metallurgical Coal",10.0502177784069,10.0502177784069,59.2750970950898
"5857",1979,"Peabody Coal Group","Thermal Coal",128.615679344617,128.615679344617,46.0831808882431
"5858",1979,"Peabody Coal Group","Metallurgical Coal",12.3414988408787,12.3414988408787,60.6668476963445
"5859",1980,"Peabody Coal Group","Thermal Coal",117.954274061283,117.954274061283,48.5914939683665
"5860",1980,"Peabody Coal Group","Metallurgical Coal",11.31846866877,11.31846866877,76.9287879752164
"5861",1981,"Peabody Coal Group","Thermal Coal",103.239937568887,103.239937568887,48.5434022859838
"5862",1981,"Peabody Coal Group","Metallurgical Coal",9.90653376435142,9.90653376435142,70.360447640246
"5863",1982,"Peabody Coal Group","Thermal Coal",115.159149095446,115.159149095446,51.6666957897295
"5864",1982,"Peabody Coal Group","Metallurgical Coal",11.0502585090203,11.0502585090203,73.7885326142739
"5865",1983,"Peabody Coal Group","Thermal Coal",106.673948272522,106.673948272522,52.4491199122748
"5866",1983,"Peabody Coal Group","Metallurgical Coal",10.236049102319,10.236049102319,74.8901750453838
"5867",1984,"Peabody Coal Group","Thermal Coal",128.575748987348,128.575748987348,58.1959718407273
"5868",1984,"Peabody Coal Group","Metallurgical Coal",12.3376672677447,12.3376672677447,80.1205622770143
"5869",1985,"Peabody Coal Group","Thermal Coal",123.784106158064,123.784106158064,61.4874464699721
"5870",1985,"Peabody Coal Group","Metallurgical Coal",11.8778784270733,11.8778784270733,84.288532119683
"5871",1986,"Peabody Coal Group","Thermal Coal",133.167740030288,133.167740030288,65.6750765891865
"5872",1986,"Peabody Coal Group","Metallurgical Coal",12.7782982427462,12.7782982427462,86.8486360452661
"5873",1987,"Peabody Coal Group","Thermal Coal",166.384793629508,166.384793629508,73.5876598573906
"5874",1987,"Peabody Coal Group","Metallurgical Coal",15.965687452604,15.965687452604,89.5630932742795
"5875",1988,"Peabody Coal Group","Thermal Coal",171.079892822325,171.079892822325,76.0088427236288
"5876",1988,"Peabody Coal Group","Metallurgical Coal",16.4162123148963,16.4162123148963,92.1583180023334
"5877",1989,"Peabody Coal Group","Thermal Coal",182.610070197875,182.610070197875,80.316650699045
"5878",1989,"Peabody Coal Group","Metallurgical Coal",17.5226067413698,17.5226067413698,92.9645366451786
"5879",1990,"Peabody Coal Group","Thermal Coal",196.935372537113,196.935372537113,80.7293234916705
"5880",1990,"Peabody Coal Group","Metallurgical Coal",18.8972113222104,18.8972113222104,91.6526745528138
"5881",1991,"Peabody Coal Group","Thermal Coal",220.165144461346,220.165144461346,82.6766273803716
"5882",1991,"Peabody Coal Group","Metallurgical Coal",21.1262568411158,21.1262568411158,88.6184217769196
"5883",1992,"Peabody Coal Group","Thermal Coal",243.394916323243,243.394916323243,83.8642103397877
"5884",1992,"Peabody Coal Group","Metallurgical Coal",23.3553023546386,23.3553023546386,75.6263769036347
"5885",1993,"Peabody Coal Group","Thermal Coal",266.624688204486,266.624688204486,80.5026256908402
"5886",1993,"Peabody Coal Group","Metallurgical Coal",25.5843478681615,25.5843478681615,79.099721608946
"5887",1994,"Peabody Coal Group","Thermal Coal",289.854460302832,289.854460302832,95.567681783289
"5888",1994,"Peabody Coal Group","Metallurgical Coal",27.8133933843756,27.8133933843756,80.4540700827942
"5889",1995,"Peabody Coal Group","Thermal Coal",310.019290465711,310.019290465711,94.3558440656775
"5890",1995,"Peabody Coal Group","Metallurgical Coal",29.7483380861767,29.7483380861767,81.8627986197927
"5891",1996,"Peabody Coal Group","Thermal Coal",321.000138542711,321.000138542711,90.7750125319124
"5892",1996,"Peabody Coal Group","Metallurgical Coal",30.8020208595052,30.8020208595052,83.7530182494293
"5893",1997,"Peabody Coal Group","Thermal Coal",341.364620466141,341.364620466141,94.8596236019329
"5894",1997,"Peabody Coal Group","Metallurgical Coal",32.7561234458154,32.7561234458154,77.3703406857514
"5895",1998,"Peabody Coal Group","Thermal Coal",355.633067929625,355.633067929625,79.7710854770696
"5896",1998,"Peabody Coal Group","Metallurgical Coal",34.1252724251188,34.1252724251188,71.0798179764879
"5897",1999,"Peabody Coal Group","Thermal Coal",369.901515608062,369.901515608062,93.3979926743769
"5898",1999,"Peabody Coal Group","Metallurgical Coal",35.4944214313352,35.4944214313352,72.4997811745664
"5899",2000,"Peabody Coal Group","Thermal Coal",352.185747243037,352.185747243037,109.142633634326
"5900",2000,"Peabody Coal Group","Metallurgical Coal",33.7944799131515,33.7944799131515,77.0262521282937
"5901",2001,"Peabody Coal Group","Thermal Coal",387.324461209813,387.324461209813,116.068691065495
"5902",2001,"Peabody Coal Group","Metallurgical Coal",37.1662647555073,37.1662647555073,82.5330224043013
"5903",2002,"Peabody Coal Group","Thermal Coal",395.310532663604,395.310532663604,105.388201206642
"5904",2002,"Peabody Coal Group","Metallurgical Coal",37.9325794899597,37.9325794899597,80.6145525225964
"5905",2003,"Peabody Coal Group","Thermal Coal",405.692425338579,405.692425338579,123.590730888731
"5906",2003,"Peabody Coal Group","Metallurgical Coal",38.9287886393653,38.9287886393653,90.4570192585548
"5907",2004,"Peabody Coal Group","Thermal Coal",453.209550058731,453.209550058731,135.98043490174
"5908",2004,"Peabody Coal Group","Metallurgical Coal",43.4883613416528,43.4883613416528,99.6964745907798
"5909",2005,"Peabody Coal Group","Thermal Coal",479.164281853646,479.164281853646,142.211537081502
"5910",2005,"Peabody Coal Group","Metallurgical Coal",45.9788842286231,45.9788842286231,108.230140874733
"5911",2006,"Peabody Coal Group","Thermal Coal",495.136424761229,495.136424761229,136.602430991165
"5912",2006,"Peabody Coal Group","Metallurgical Coal",47.511513697528,47.511513697528,106.939097100112
"5913",2007,"Peabody Coal Group","Thermal Coal",471.377862293676,471.377862293676,121.831686343209
"5914",2007,"Peabody Coal Group","Metallurgical Coal",45.2317273598407,45.2317273598407,108.561752117039
"5915",2008,"Peabody Coal Group","Thermal Coal",510.110308414658,510.110308414658,125.319651582186
"5916",2008,"Peabody Coal Group","Metallurgical Coal",48.9483538380828,48.9483538380828,113.812484572239
"5917",2009,"Peabody Coal Group","Thermal Coal",486.351746162058,486.351746162058,122.510156934467
"5918",2009,"Peabody Coal Group","Metallurgical Coal",46.6685675003955,46.6685675003955,117.967580979649
"5919",2010,"Peabody Coal Group","Thermal Coal",490.943737140512,490.943737140512,123.227448330179
"5920",2010,"Peabody Coal Group","Metallurgical Coal",47.1091984646318,47.1091984646318,128.845997713733
"5921",2011,"Peabody Coal Group","Thermal Coal",457.002933891805,457.002933891805,119.25889313308
"5922",2011,"Peabody Coal Group","Metallurgical Coal",43.852360843209,43.852360843209,135.311671479155
"5923",2012,"Peabody Coal Group","Thermal Coal",457.202585785627,457.202585785627,120.193165684497
"5924",2012,"Peabody Coal Group","Metallurgical Coal",43.871518708879,43.871518708879,141.504771756362
"5925",2013,"Peabody Coal Group","Thermal Coal",444.025567886871,444.025567886871,135.819777269159
"5926",2013,"Peabody Coal Group","Metallurgical Coal",42.6070993862673,42.6070993862673,143.600956426043
"5927",2014,"Peabody Coal Group","Thermal Coal",458.400496288742,458.400496288742,131.232972191435
"5928",2014,"Peabody Coal Group","Metallurgical Coal",43.9864659028991,43.9864659028991,139.262795216182
"5929",2015,"Peabody Coal Group","Thermal Coal",426.655862797305,426.655862797305,124.508877739994
"5930",2015,"Peabody Coal Group","Metallurgical Coal",40.9403648307594,40.9403648307594,136.283985893294
"5931",2016,"Peabody Coal Group","Thermal Coal",358.97390797876,358.97390797876,124.120898613775
"5932",2016,"Peabody Coal Group","Metallurgical Coal",34.4458474266708,34.4458474266708,121.034255134716
"5933",2017,"Peabody Coal Group","Thermal Coal",377.541523786395,377.541523786395,106.633649452449
"5934",2017,"Peabody Coal Group","Metallurgical Coal",36.2275292031118,36.2275292031118,111.25883468118
"5935",2018,"Peabody Coal Group","Thermal Coal",363.565898957213,363.565898957213,91.4935028215991
"5936",2018,"Peabody Coal Group","Metallurgical Coal",34.8864784178201,34.8864784178201,108.207552805964
"5937",2019,"Peabody Coal Group","Thermal Coal",326.031363554301,326.031363554301,90.3186324016573
"5938",2019,"Peabody Coal Group","Metallurgical Coal",31.2847991335981,31.2847991335981,116.966329116198
"5939",2020,"Peabody Coal Group","Thermal Coal",259.746971132693,259.746971132693,88.1390925015165
"5940",2020,"Peabody Coal Group","Metallurgical Coal",24.9243868268778,24.9243868268778,112.907049669482
"5941",2021,"Peabody Coal Group","Thermal Coal",253.35811396966,253.35811396966,85.4264263952821
"5942",2021,"Peabody Coal Group","Metallurgical Coal",24.3113350366246,24.3113350366246,119.011343287554
"5943",2022,"Peabody Coal Group","Thermal Coal",245.372042730822,245.372042730822,80.9426710371378
"5944",2022,"Peabody Coal Group","Metallurgical Coal",23.5450203021722,23.5450203021722,126.484978171191
"5945",1970,"Pemex","Oil & NGL",70.8229544850093,70.8229544850093,188.734964781844
"5946",1970,"Pemex","Natural Gas",48.4742963023369,48.4742963023369,57.3958505919839
"5947",1971,"Pemex","Oil & NGL",70.7392111266656,70.7392111266656,201.952606534787
"5948",1971,"Pemex","Natural Gas",46.8486082227034,46.8486082227034,58.4088106113395
"5949",1972,"Pemex","Oil & NGL",73.1797139105355,73.1797139105355,216.613148701903
"5950",1972,"Pemex","Natural Gas",46.8486082227034,46.8486082227034,58.2421457205257
"5951",1973,"Pemex","Oil & NGL",76.3579916936351,76.3579916936351,235.024776166686
"5952",1973,"Pemex","Natural Gas",49.3300399988949,49.3300399988949,61.3645102040335
"5953",1974,"Pemex","Oil & NGL",95.028772825325,95.028772825325,238.622196391486
"5954",1974,"Pemex","Natural Gas",54.2800330545135,54.2800330545135,62.2187148694305
"5955",1975,"Pemex","Oil & NGL",117.360335050328,117.360335050328,210.902060374091
"5956",1975,"Pemex","Natural Gas",57.3317178679371,57.3317178679371,63.206020054132
"5957",1976,"Pemex","Oil & NGL",130.157091840485,130.157091840485,243.284113491179
"5958",1976,"Pemex","Natural Gas",56.0833241522098,56.0833241522098,66.4695776829361
"5959",1977,"Pemex","Oil & NGL",161.782185912443,161.782185912443,250.175407164255
"5960",1977,"Pemex","Natural Gas",62.1146395027006,62.1146395027006,66.7341448065802
"5961",1978,"Pemex","Oil & NGL",193.4072799844,193.4072799844,249.03443598334
"5962",1978,"Pemex","Natural Gas",68.1459548531913,68.1459548531913,69.2270386580105
"5963",1979,"Pemex","Oil & NGL",214.115816169122,214.115816169122,253.785660544531
"5964",1979,"Pemex","Natural Gas",77.5991095792188,77.5991095792188,72.32429397494
"5965",1980,"Pemex","Oil & NGL",282.574017725662,282.574017725662,237.460139643713
"5966",1980,"Pemex","Natural Gas",94.684617080035,94.684617080035,71.8834219716655
"5967",1981,"Pemex","Oil & NGL",336.520691614919,336.520691614919,216.516903367335
"5968",1981,"Pemex","Natural Gas",108.038136594325,108.038136594325,73.413598938209
"5969",1982,"Pemex","Oil & NGL",342.065033627846,342.065033627846,196.84435373783
"5970",1982,"Pemex","Natural Gas",105.544070379814,105.544070379814,74.0521310921116
"5971",1983,"Pemex","Oil & NGL",347.609375680651,347.609375680651,183.820531335931
"5972",1983,"Pemex","Natural Gas",103.050004238193,103.050004238193,75.5925792331554
"5973",1984,"Pemex","Oil & NGL",353.153717693578,353.153717693578,175.22133902268
"5974",1984,"Pemex","Natural Gas",100.555938023682,100.555938023682,83.1836503832756
"5975",1985,"Pemex","Oil & NGL",358.698059706505,358.698059706505,167.765492760171
"5976",1985,"Pemex","Natural Gas",98.0618718091703,98.0618718091703,87.0503895263982
"5977",1986,"Pemex","Oil & NGL",364.242401759309,364.242401759309,178.850399830241
"5978",1986,"Pemex","Natural Gas",95.5678056675495,95.5678056675495,90.2638663258141
"5979",1987,"Pemex","Oil & NGL",369.786743772236,369.786743772236,161.326990953318
"5980",1987,"Pemex","Natural Gas",93.0737394530383,93.0737394530383,83.7362953828904
"5981",1988,"Pemex","Oil & NGL",365.838842593173,365.838842593173,157.32136784811
"5982",1988,"Pemex","Natural Gas",92.7967559696633,92.7967559696633,81.317231953182
"5983",1989,"Pemex","Oil & NGL",365.838842593173,365.838842593173,162.623151231911
"5984",1989,"Pemex","Natural Gas",95.0272019147357,95.0272019147357,76.8938226729166
"5985",1990,"Pemex","Oil & NGL",384.262381428801,384.262381428801,168.523642168439
"5986",1990,"Pemex","Natural Gas",97.1483122742654,97.1483122742654,78.0546035133517
"5987",1991,"Pemex","Oil & NGL",403.962009534428,403.962009534428,154.001189552302
"5988",1991,"Pemex","Natural Gas",96.6672356978772,96.6672356978772,71.58939361989
"5989",1992,"Pemex","Oil & NGL",388.050771449114,388.050771449114,127.468616651884
"5990",1992,"Pemex","Natural Gas",95.6030359985942,95.6030359985942,71.606246942206
"5991",1993,"Pemex","Oil & NGL",389.087593980989,389.087593980989,130.485506308871
"5992",1993,"Pemex","Natural Gas",95.5374346472686,95.5374346472686,71.1068809370632
"5993",1994,"Pemex","Oil & NGL",457.398247715685,457.398247715685,132.140430736817
"5994",1994,"Pemex","Natural Gas",96.4339864487193,96.4339864487193,69.6060529009642
"5995",1995,"Pemex","Oil & NGL",446.232466603184,446.232466603184,132.669366935258
"5996",1995,"Pemex","Natural Gas",100.00561557645,100.00561557645,68.9600037665808
"5997",1996,"Pemex","Oil & NGL",478.134698353188,478.134698353188,133.625135766005
"5998",1996,"Pemex","Natural Gas",111.88674920543,111.88674920543,71.1507507316166
"5999",1997,"Pemex","Oil & NGL",496.47848160944,496.47848160944,135.746861873275
"6000",1997,"Pemex","Natural Gas",118.811336289805,118.811336289805,69.841361316105
"6001",1998,"Pemex","Oil & NGL",509.638152206317,509.638152206317,133.650236942346
"6002",1998,"Pemex","Natural Gas",127.485292742865,127.485292742865,68.4292740821688
"6003",1999,"Pemex","Oil & NGL",486.509034187564,486.509034187564,134.280950440264
"6004",1999,"Pemex","Natural Gas",127.412402352503,127.412402352503,70.9684483652155
"6005",2000,"Pemex","Oil & NGL",502.16106663991,502.16106663991,136.260239230766
"6006",2000,"Pemex","Natural Gas",124.484759823619,124.484759823619,70.0891752711108
